DATAFLOW,REF_AREA,FREQ,COMMODITY,MEASURE,UNIT_MEASURE,VERSION_ID,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,CONVENTION
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0113,FO_PC,KG_PS,AO_2026_2035,2026,132.013825810359,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0113,FO_PC,KG_PS,AO_2026_2035,2025,132.8357853176,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0114T0119,FO_PC,KG_PS,AO_2026_2035,2034,0.0341898119128959,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0114T0119,FO_PC,KG_PS,AO_2026_2035,2033,0.0337115908073358,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0114T0119,FO_PC,KG_PS,AO_2026_2035,2032,0.0332150863747662,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0114T0119,FO_PC,KG_PS,AO_2026_2035,2031,0.0326747973580472,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0114T0119,FO_PC,KG_PS,AO_2026_2035,2030,0.0320788868982532,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0114T0119,FO_PC,KG_PS,AO_2026_2035,2029,0.0314005501423751,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0114T0119,FO_PC,KG_PS,AO_2026_2035,2028,0.0306961104367985,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0114T0119,FO_PC,KG_PS,AO_2026_2035,2027,0.0300159392542195,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0114T0119,FO_PC,KG_PS,AO_2026_2035,2026,0.0292882686982188,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0114T0119,FO_PC,KG_PS,AO_2026_2035,2025,0.0285731688333214,A,0,2,_Z
